Segment Code,Segment Description,Family Code,Family Description,Class Code,Class Description,Brick Code,Brick Description,Core Attribute Type 1 Code,Core Attribute  Type 1 Description,Core Attribute Type 2 Code,Core Attribute  Type 2 Description,Core Attribute Type 3 Code,Core Attribute  Type 3 Description,Core Attribute Type 4 Code,Core Attribute  Type 4 Description,Core Attribute Type 5 Code,Core Attribute  Type 5 Description,Core Attribute Type 6 Code,Core Attribute  Type 6 Description,Core Attribute Type 7 Code,Core Attribute  Type 7 Description,Core Attribute Type 8 Code,Core Attribute  Type 8 Description,Core Attribute Type 9 Code,Core Attribute  Type 9 Description,Core Attribute Type 10 Code,Core Attribute  Type 10 Description,Core Attribute Type 11 Code,Core Attribute  Type 11 Description,Core Attribute Type 12 Code,Core Attribute  Type 12 Description,Core Attribute Type 13 Code,Core Attribute  Type 13 Description,Core Attribute Type 14 Code,Core Attribute  Type 14 Description,Core Attribute Type 15 Code,Core Attribute  Type 15 Description,Core Attribute Type 16 Code,Core Attribute  Type 16 Description,Core Attribute Type 17 Code,Core Attribute  Type 17 Description,Core Attribute Type 18 Code,Core Attribute  Type 18 Description,Core Attribute Type 19 Code,Core Attribute  Type 19 Description,Core Attribute Type 20 Code,Core Attribute  Type 20 Description,Core Attribute Type 21 Code,Core Attribute  Type 21 Description,Core Attribute Type 22 Code,Core Attribute  Type 22 Description,Core Attribute Type 23 Code,Core Attribute  Type 23 Description,Core Attribute Type 24 Code,Core Attribute  Type 24 Description,Core Attribute Type 25 Code,Core Attribute  Type 25 Description
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10005204,Megaphones,20002201,If With Amplifier,20002202,If With Microphone,20002203,If With Siren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10001476,Microphones,20001116,Corded/Cordless,20001218,Type of Microphone,20002629,Type of Microphone Attachment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10005747,MP3 Docking Stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10001468,Signal Boosters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10005809,Sound-active Effect Lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10001472,Switch-boxes,20001215,Number of Ports,20002636,Type of Audio Visual Connection/Input,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10001479,Television Internet Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10001470,Universal Remote Controls,20001213,Type of Universal Remote Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10005746,Vibration Absorbers/Dampers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10005735,Visual Distribution Amplifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010700,Audio Visual Accessories,10001469,Wireless Television Links,20001145,Analog/Digital,20001212,Transmitter/Receiver Combination of Wireless Television Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010800,Audio Visual Equipment Variety Packs,10001485,Audio Visual Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001429,Home Audio Amplifiers/Preamplifiers,20002006,If With Built-in Speaker,20000651,If With Remote Control,20002008,Type of Amplifier/Preamplifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001432,Home Audio Cassette Decks,20000651,If With Remote Control,20001184,Player/Recorder,20001183,Type of Home Audio Cassette Deck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001433,Home Audio CD Decks,20001156,If MP3 Playback Capability,20001185,If Multi-CD Playback,20000651,If With Remote Control,20001184,Player/Recorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001443,Home Audio Effects Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001447,Home Audio Equipment – Replacement Parts/Accessories,20001196,Type of Audio Equipment Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001448,Home Audio Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001446,Home Audio Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001440,Home Audio Jukeboxes,20000651,If With Remote Control,20001193,Type of Jukebox Music Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001441,Home Audio Karaoke Systems,20001992,If With Built-In Monitor/Screen,20000651,If With Remote Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001434,Home Audio MD Decks,20000651,If With Remote Control,20001184,Player/Recorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001437,Home Audio Receivers/Tuners/Radios,20001145,Analog/Digital,20000651,If With Remote Control,20001152,Sound Transmission,20002616,Type of Receiver/Tuner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001436,Home Audio Speaker Systems,20000651,If With Remote Control,20001188,Type of Home Audio Speaker Systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001435,Home Audio Speakers – Individual,20002695,If With Surround Sound,20001187,Type of Home Audio Speakers – Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001442,Home Audio/Visual Mixers,20001194,Type of Audio Mixer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001430,Home Stereo Systems,20001156,If MP3 Playback Capability,20002596,If Wireless Music Streaming Device,20002016,If With DVD Functionality,20000651,If With Remote Control,20001181,Type of Home Stereo System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001431,Home Theatre Systems,20001156,If MP3 Playback Capability,20002114,If Wall Mounted,20002617,If With Loudspeakers,20000651,If With Remote Control,20001073,Number of Speakers,20001182,Type of Home Theatre System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001444,Turntables – CD,20000651,If With Remote Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010400,Home Audio Equipment,10001439,Turntables – Vinyl,20001192,Type of Vinyl Turntables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001424,Clock Radios,20001145,Analog/Digital,20002044,If With Alarm,20001178,With/Without CD Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001425,Dictation Machines,20001145,Analog/Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001419,Portable Audio Cassette Players,20001150,If With Radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001427,Portable Audio/Video – Replacement Parts/Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001428,Portable Audio/Video Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001426,Portable Audio/Video Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001416,Portable CD Players,20001156,If MP3 Playback Capability,20001169,If With Shockproof Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001421,Portable Digital Video Players,20001148,Screen Size (Inches),20002579,Storage Medium/Device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001420,Portable DVD Players,20001157,If Dolby Digital Decoder,20001156,If MP3 Playback Capability,20001148,Screen Size (Inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10005765,Portable FM (Frequency Modulation) Transmitters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001417,Portable MD Players,20001156,If MP3 Playback Capability,20001184,Player/Recorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001418,Portable MP3 Players,20002579,Storage Medium/Device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10005807,Portable PA (Public Address) Music Systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001423,Portable Radio-recorders,20001156,If MP3 Playback Capability,20001178,With/Without CD Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10001422,Portable Radios,20001145,Analog/Digital,20002713,If Internet Radio,20001156,If MP3 Playback Capability,20001174,If Recording Functionality,20001175,If World Receiver Functionality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010300,Portable Audio/Video,10005710,Portable Speakers,20001725,If Folding,20000658,If Waterproof,20002613,If With Carry Case,20001113,Wired/Wireless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010100,Televisions,10001401,Television Combinations,20001145,Analog/Digital,20001149,Colour Format,20002614,If With 3-D DLP HDTV (High Definition Television),20000651,If With Remote Control,20001146,Tuner,20001147,Type of Television Combinations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010100,Televisions,10001400,Televisions,20001145,Analog/Digital,20001149,Colour Format,20002614,If With 3-D DLP HDTV (High Definition Television),20000651,If With Remote Control,20001148,Screen Size (Inches),20001146,Tuner,20001144,Type of Television,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010100,Televisions,10001402,Televisions – Hand-held,20001149,Colour Format,20001150,If With Radio,20001148,Screen Size (Inches),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010100,Televisions,10001404,Televisions – Replacement Parts/Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010100,Televisions,10001405,Televisions Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010100,Televisions,10001403,Televisions Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010900,Video Receiving/Installation,10001411,Aerials,20001145,Analog/Digital,20002705,If Indoor Aerial,20001165,Type of Aerial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010900,Video Receiving/Installation,10005841,Audio/Visual Receivers,20000651,If With Remote Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010900,Video Receiving/Installation,10005736,Low-noise Block (LNB) Converters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010900,Video Receiving/Installation,10005760,Satellite Reception Accessories,20002662,Type of Satellite Reception Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010900,Video Receiving/Installation,10005829,Satellite/Terrestrial Antenna Systems,20001145,Analog/Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010900,Video Receiving/Installation,10001409,Set-top Boxes,20001145,Analog/Digital,20001163,Common Interface,20001161,If Twin Receiver,20002696,If With HDD (Hard Disc Drive),20000651,If With Remote Control,20001162,Signal Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010900,Video Receiving/Installation,10005738,Video Receiving/Installation Accessories,20002637,Type of Video Receiving/Installation Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010900,Video Receiving/Installation,10005739,Video Receiving/Installation Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10005808,Audiograms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10001406,Camcorders,20001151,Camcorder Recording Medium,20001149,Colour Format,20001153,If With Image Stabiliser,20001152,Sound Transmission,20001998,Type of Viewfinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10001408,Combination Players/Recorders,20001157,If Dolby Digital Decoder,20001156,If MP3 Playback Capability,20000651,If With Remote Control,20001159,Type of DVD Combination Player/Recorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10001407,DVD Players/Recorders,20001157,If Dolby Digital Decoder,20001156,If MP3 Playback Capability,20000651,If With Remote Control,20001184,Player/Recorder,20001158,Reading/Recording Format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10005748,Memory Card Recorders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10001412,Video Cassette Players/Recorders,20001167,If Long Play,20000651,If With Remote Control,20001152,Sound Transmission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10001410,Video Hard Disc Recorders,20001163,Common Interface,20000651,If With Remote Control,20001162,Signal Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10001414,Video Recording/Playback – Replacement Parts/Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68010000,Audio Visual Equipment,68010200,Video Recording/Playback,10001413,Video Recording/Playback Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10006240,Audio (Non-Music) – Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10001464,Audio Cassettes – Pre-recorded,20001210,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10001459,CD/MD – Pre-recorded,20001970,CD/MD,20001210,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10003718,Dual Discs – Pre-recorded,20001210,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10001460,DVD – Pre-recorded,20001210,Genre,20002706,If TV/Movie Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10006245,Graphics – Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10006241,Movies – Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10006239,Music – Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10001466,Pre-recorded Media Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10001465,Pre-recorded Media Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10006243,Ring Tones – Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10006244,Television Shows – Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10006242,Video (Non-Movies) – Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10001463,Video Cassettes – Pre-recorded,20001210,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040100,Pre-Recorded or Digital Content Media,10001462,Vinyl – Pre-recorded,20001210,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10001449,Audio Cassettes – Recordable,20002714,If Micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10001450,CD/MD – Recordable,20001970,CD/MD,20001198,Recordable/Rewritable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10001451,DVD – Recordable,20002709,If 8cm DVD-R for Video Cameras,20001158,Reading/Recording Format,20002708,Reading/Recording Specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10001456,Floppy Discs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10001452,Memory Cards,20002598,Storage Capacity,20002579,Storage Medium/Device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10001458,Recordable Media Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10001457,Recordable Media Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10006398,USB Flash Drives/Thumb Drives,20002598,Storage Capacity,20002579,Storage Medium/Device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68040000,Audio Visual Media,68040200,Recordable Media,10001455,Video Cassettes – Recordable,20001203,Type of Recordable Video Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68050000,Audio Visual/Photography Variety Packs,68050100,Audio Visual/Photography Variety Packs,10003777,Audio Visual/Photography Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68030000,In-car Electronics,68030200,Car Audio,10001533,Car Audio – Replacement Parts/Accessories,20002650,Type of Car Audio – Replacement Part/Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68030000,In-car Electronics,68030200,Car Audio,10001531,Car Audio Aerials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68030000,In-car Electronics,68030200,Car Audio,10001530,Car Audio Amplifiers,20001251,Number of Speaker Output Channels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68030000,In-car Electronics,68030200,Car Audio,10005205,Car Audio Cassette Players/Changers,20002205,If With Auto Reverse,20002204,If With Detachable Faceplate,20000651,If With Remote Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,Audio Visual/Photography,68030000,In-car Electronics,68030200,Car Audio,10001527,Car Audio CD Players/Changers,20001156,If MP3 Playback Capability,20001185,If Multi-CD Playback,20000651,If With Remote Control,20002697,Player/Changer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
